,name,city,country,iata_code,latitude,longitude,links_count
1093,Kronoberg,Vaxjo,Sweden,VXO,56.929144,14.727994,15
1094,Kvernberget,Kristiansund,Norway,KSU,63.111781,7.824522,15
1095,Urgench Airport,Urgench,Uzbekistan,UGC,41.5843,60.6417,15
1096,Deer Lake,Deer Lake,Canada,YDF,49.210833,-57.391388,15
1097,Asmara Intl,Asmara,Eritrea,ASM,15.291853,38.910667,15
1098,Valley Intl,Harlingen,United States,HRL,26.2285,-97.654389,15
1099,Mutiara,Palu,Indonesia,PLW,-0.918542,119.909642,15
1100,Orenburg,Orenburg,Russia,REN,51.795786,55.456744,15
1101,Samarkand,Samarkand,Uzbekistan,SKD,39.700547,66.983829,15
1102,Goloson Intl,La Ceiba,Honduras,LCE,15.742481,-86.853036,15
1103,Erkilet,Kayseri,Turkey,ASR,38.770386,35.495428,15
1104,Berbera,Berbera,Somalia,BBO,10.389167,44.941106,15
1105,Egal Intl,Hargeisa,Somalia,HGA,9.518167,44.088758,15
1106,Tete Chingodzi,Tete,Mozambique,TET,-16.104817,33.640181,14
1107,Beira,Beira,Mozambique,BEW,-19.796419,34.907556,14
1108,Livingstone,Livingstone,Zambia,LVI,-17.821756,25.822692,14
1109,Maun,Maun,Botswana,MUB,-19.972564,23.431086,14
1110,Zhoubai,Qianjiang,China,JIQ,29.515,108.83,14
1111,Uummannaq Heliport,Uummannaq,Greenland,UMD,70.4047,52.0702,14
1112,Panama City-NW Florida Bea.,Panama City,United States,ECP,30.3417,-85.7973,14
1113,Dangriga Airport,Dangriga,Belize,DGA,16.966667,-88.216667,14
1114,Begishevo,Nizhnekamsk,Russia,NBC,55.34,52.06,14
1115,Goleniow,Szczecin,Poland,SZZ,53.584731,14.902206,14
1116,Aro,Molde,Norway,MOL,62.744722,7.2625,14
1117,Jiayuguan Airport,Jiayuguan,China,JGN,39.8569,98.3414,14
1118,Shanhaiguan Airport,Qinhuangdao,China,SHP,39.9681,119.731,14
1119,Anqing Airport,Anqing,China,AQG,30.5822,117.0502,14
1120,Weifang Airport,Weifang,China,WEF,36.6467,119.119,14
1121,Diqing Airport,Shangri-La,China,DIG,27.7936,99.6772,14
1122,Xilinhot Airport,Xilinhot,China,XIL,43.9156,115.964,14
1123,Ulanhot Airport,Ulanhot,China,HLH,46.083,122.017,14
1124,Hamilton Island Airport,Hamilton Island,Australia,HTI,-20.3581,148.952,14
1125,Vinh Airport,Vinh,Vietnam,VII,18.737569,105.670764,14
1126,Cam Ranh Airport,Nha Trang,Vietnam,CXR,11.998153,109.219372,14
1127,Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,12.668311,108.120272,14
1128,Fergana Airport,Fergana,Uzbekistan,FEG,40.3588,71.745,14
1129,Cherepovets Airport,Cherepovets,Russia,CEE,59.2736,38.0158,14
1130,Cayo Coco Airport,Cayo Coco,Cuba,CCC,22.5132,-78.511,14
1131,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,OXB,11.89485,-15.653681,14
1132,Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,55.2819,-77.7653,14
1133,Qaqortoq Heliport,Qaqortoq,Greenland,JJU,60.7158,-46.0294,14
1134,Arviat,Eskimo Point,Canada,YEK,61.094166,-94.070833,14
1135,Albert J Ellis,Jacksonville NC,United States,OAJ,34.829164,-77.612139,14
1136,Sary-Arka,Karaganda,Kazakhstan,KGF,49.670833,73.334444,14
1137,Airport,Vadso,Norway,VDS,70.065,29.844,14
1138,Woerthersee International Airport,Klagenfurt,Austria,KLU,46.642514,14.337739,14
1139,Dunhuang Airport,Dunhuang,China,DNH,40.094,94.4818,14
1140,Santa Cruz,Santa Cruz,Bolivia,SRZ,-17.8,-63.166667,14
1141,Missoula Intl,Missoula,United States,MSO,46.916306,-114.090556,14
1142,Palmas,Palmas,Brazil,PMW,-10.241667,-48.35278,14
1143,Tri-Cities Regional Airport,BRISTOL,United States,TRI,36.4752222,-82.4074167,14
1144,Montgomery Regional Airport ,MONTGOMERY,United States,MGM,32.3006389,-86.3939722,14
1145,Dali,Dali,China,DLU,25.649444,100.319444,14
1146,Taiz Intl,Taiz,Yemen,TAI,13.685964,44.139056,14
1147,Juwata,Taraken,Indonesia,TRK,3.326694,117.565569,14
1148,Iskandar,Pangkalan Bun,Indonesia,PKN,-2.705197,111.673208,14
1149,Depati Amir,Pangkal Pinang,Indonesia,PGK,-2.1622,106.139064,14
1150,Great Falls Intl,Great Falls,United States,GTF,47.482,-111.370689,14
1151,King Salmon,King Salmon,United States,AKN,58.676778,-156.649278,14
1152,Plattsburgh Intl,Plattsburgh,United States,PBG,44.650944,-73.468139,14
1153,Edward G Pitka Sr,Galena,United States,GAL,64.736178,-156.937417,14
1154,Augusta Rgnl At Bush Fld,Bush Field,United States,AGS,33.369944,-81.9645,14
1155,Karratha,Karratha,Australia,KTA,-20.712222,116.773333,14
1156,Mackay,Mackay,Australia,MKY,-21.171667,149.179722,14
1157,Sultan Mahmud,Kuala Terengganu,Malaysia,TGG,5.382639,103.10336,14
1158,Minangkabau,Padang,Indonesia,PDG,-0.8749889999999999,100.351881,14
1159,Tawau,Tawau,Malaysia,TWU,4.313369,118.121953,14
1160,Bintulu,Bintulu,Malaysia,BTU,3.12385,113.020472,14
1161,Rendani,Manokwari,Indonesia,MKW,-0.891833,134.049183,14
1162,Silchar,Silchar,India,IXS,24.912928,92.978742,14
1163,Udaipur,Udaipur,India,UDR,24.617697,73.8961,14
1164,Bhopal,Bhopal,India,BHO,23.287467,77.337375,14
1165,Murmansk,Murmansk,Russia,MMK,68.781672,32.750822,14
1166,Simferopol Intl,Simferopol,Ukraine,SIP,45.052222,33.975139,14
1167,Aktyubinsk,Aktyubinsk,Kazakhstan,AKX,50.245833,57.206667,14
1168,Coronel Francisco Secada Vignetta Intl,Iquitos,Peru,IQT,-3.784739,-73.308806,14
1169,Rochambeau,Cayenne,French Guiana,CAY,4.819808,-52.360447,14
1170,Mallam Aminu Intl,Kano,Nigeria,KAN,12.047589,8.524622,14
1171,La Florida,La Serena,Chile,LSC,-29.916233,-71.199522,14
1172,Ministro Victor Konder Intl,Navegantes,Brazil,NVT,-26.879999,-48.65139,14
1173,Prefeito Renato Moreira,Imperatriz,Brazil,IMP,-5.531292,-47.46005,14
1174,San Carlos De Bariloche,San Carlos De Bariloche,Argentina,BRC,-41.151172,-71.157542,14
1175,Comodoro Rivadavia,Comodoro Rivadavia,Argentina,CRD,-45.785347,-67.465508,14
1176,Rosario,Rosario,Argentina,ROS,-32.903611,-60.785,14
1177,Cagayan De Oro,Ladag,Philippines,CGY,8.415619,124.611219,14
1178,Asahikawa,Asahikawa,Japan,AKJ,43.670833,142.4475,14
1179,Salalah,Salalah,Oman,SLL,17.038719,54.091297,14
1180,Yazd Shahid Sadooghi,Yazd,Iran,AZD,31.904908,54.276503,14
1181,Playa De Oro Intl,Manzanillo,Mexico,ZLO,19.144778,-104.558631,14
1182,General Leobardo C Ruiz Intl,Zacatecas,Mexico,ZCL,22.897112,-102.68689,14
1183,General Francisco Javier Mina Intl,Tampico,Mexico,TAM,22.29645,-97.865931,14
1184,Queretaro Intercontinental,Queretaro,Mexico,QRO,20.617289,-100.185658,14
1185,Hermanos Serdan Intl,Puebla,Mexico,PBC,19.158144,-98.371447,14
1186,Diyarbakir,Diyabakir,Turkey,DIY,37.893897,40.201019,14
1187,Val D Or,Val D'or,Canada,YVO,48.053333,-77.782778,14
1188,Biard,Poitiers,France,PIS,46.587745,0.306666,14
1189,Rijeka,Rijeka,Croatia,RJK,45.216889,14.570267,14
1190,Comox,Comox,Canada,YQQ,49.710833,-124.886667,14
1191,Victoria Falls Intl,Victoria Falls,Zimbabwe,VFA,-18.095881,25.839006,14
1192,Toamasina,Toamasina,Madagascar,TMM,-18.109517,49.392536,13
1193,Mattala Rajapaksa Intl.,Mattala,Sri Lanka,HRI,6.284467,81.124128,13
1194,Kulob Airport,Kulyab,Tajikistan,TJU,37.981667,69.799444,13
1195,Placencia Airport,Placencia,Belize,PLJ,16.536944,-88.361667,13
1196,Hoybuktmoen,Kirkenes,Norway,KKN,69.725781,29.891295,13
1197,Eelde,Groningen,Netherlands,GRQ,53.11972,6.579444,13
1198,Bagan Intl,Nyuang U,Burma,NYU,21.173833266,94.9246666,13
1199,Wiley Post Will Rogers Mem,Barrow,United States,BRW,71.285446,-156.766003,13
1200,Fort Yukon,Fort Yukon,United States,FYU,66.571492,-145.250417,13
1201,Bukhara,Bukhara,Uzbekistan,BHK,39.775,64.483333,13
1202,Juliaca,Juliaca,Peru,JUL,-15.467103,-70.158169,13
1203,Carlos Ibanez Del Campo Intl,Punta Arenas,Chile,PUQ,-53.002642,-70.854586,13
1204,El Loa,Calama,Chile,CJC,-22.498175,-68.903575,13
1205,Karpathos,Karpathos,Greece,AOK,35.421408,27.146008,13
1206,Kefallinia,Keffallinia,Greece,EFL,38.120069,20.500481,13
1207,Thompson,Thompson,Canada,YTH,55.801111,-97.864166,13
1208,Natashquan,Natashquan,Canada,YNA,50.19,-61.789167,12
1209,Yichun Mingyueshan Airport,Yichun,China,YIC,27.8033,114.3081,12
1210,Lensk,Lensk,Russia,ULK,60.723,114.825,12
1211,Sannvhe,Tangshan,China,TVS,39.717444,118.002389,12
1212,Lublin,Lublin,Poland,LUZ,51.239333,22.714083,12
1213,Jixi Airport,Jixi,China,JXA,45.30611,130.99667,12
1214,Hebei Handan Airport,Handan,China,HDG,36.524,114.43,12
1215,Gazipasa Airport,Alanya,Turkey,GZP,36.2993,32.3014,12
1216,Xingyi Airport,Xingyi,China,ACX,25.0882,104.9587,12
1217,Barreiras Airport,Barreiras,Brazil,BRA,-12.083333,-45.0,12
1218,Kallax,Lulea,Sweden,LLA,65.543758,22.121989,12
1219,Stebbins Airport,Stebbins,United States,WBB,63.515833,-162.278056,12
1220,Gallivare,Gallivare,Sweden,GEV,67.132408,20.814636,12
1221,Show Low Regional Airport,Show Low,United States,SOW,34.265556,-110.005556,12
1222,San Luis Valley Regional Airport,Alamosa,United States,ALS,37.435,-105.866667,12
1223,Charles M Schulz Sonoma Co,Santa Rosa,United States,STS,38.508978,-122.81288,12
1224,Vieques Airport,Vieques Island,Puerto Rico,VQS,18.1158,-65.4227,12
1225,Gorgan Airport,Gorgan,Iran,GBT,36.909381,54.401339,12
1226,Navoi Airport,Navoi,Uzbekistan,NVI,40.1172,65.1708,12
1227,Dibrugarh Airport,Dibrugarh,India,DIB,27.4839,95.0169,12
1228,Nanchong Airport,Nanchong,China,NAO,30.754,106.062,12
1229,Quzhou Airport,Quzhou,China,JUZ,28.9658,118.899,12
1230,Jiujiang Lushan Airport,Jiujiang,China,JIU,29.733,115.983,12
1231,Mangshi Airport,Luxi,China,LUM,24.4011,98.5317,12
1232,Qingyang Airport,Qingyang,China,IQN,35.7997,107.603,12
1233,Port Macquarie Airport,Port Macquarie,Australia,PQQ,-31.4358,152.863,12
1234,Mildura Airport,Mildura,Australia,MQL,-34.2292,142.086,12
1235,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,-14.862761,-40.863106,12
1236,Kerry,Kerry,Ireland,KIR,52.180878,-9.523783,12
1237,Wewak Intl,Wewak,Papua New Guinea,WWK,-3.583828,143.669186,12
1238,Nagoya Airport,Nagoya,Japan,NKM,35.255,136.924,12
1239,McGrath Airport,Mcgrath,United States,MCG,62.9529,-155.606,12
1240,Lar Airport,Lar,Iran,LRR,27.674725,54.383278,12
1241,Sari Dasht E Naz Airport,Dasht-e-naz,Iran,SRY,36.635833,53.193611,12
1242,Samaná El Catey International Airport,Samana,Dominican Republic,AZS,19.267,-69.742,12
1243,Asyut International Airport,Asyut,Egypt,ATZ,27.046508,31.011983,12
1244,Ondjiva Pereira Airport,Ondjiva,Angola,VPE,-17.043464,15.683822,12
1245,Waskaganish Airport,Waskaganish,Canada,YKQ,51.4733,-78.7583,12
1246,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,63.3469,-90.7311,12
1247,Caye Caulker Airport,Caye Caulker,Belize,CUK,17.7347,-88.0325,12
1248,Kimbe Airport,Hoskins,Papua New Guinea,HKN,-5.46217,150.405,12
1249,St Mawgan,Newquai,United Kingdom,NQY,50.440558,-4.995408,12
1250,Marsa Alam Intl,Marsa Alam,Egypt,RMF,25.557111,34.583711,12
1251,Kalymnos Island,Kalymnos,Greece,JKL,36.963333,26.940556,12
1252,Muan,Muan,South Korea,MWX,34.991389,126.382778,12
1253,Dongying Airport,Dongying,China,DOY,37.2716,118.2819,12
1254,Sandakan,Sandakan,Malaysia,SDK,5.900897,118.059486,12
1255,Page Municipal Airport,Page,United States,PGA,36.9261,-111.4483,12
1256,Bismarck Municipal Airport,Bismarck,United States,BIS,46.775842,-100.757931,12
1257,Mulu,Mulu,Malaysia,MZV,4.048333,114.805,12
1258,Kalamazoo,Kalamazoo,United States,AZO,42.234875,-85.552058,12
1259,Batumi,Batumi,Georgia,BUS,41.610278,41.599694,12
1260,Elmira Corning Rgnl,Elmira,United States,ELM,42.159889,-76.891611,12
1261,New Castle,Wilmington,United States,ILG,39.678722,-75.606528,12
1262,Alexandria Intl,Alexandria,United States,AEX,31.3274,-92.549833,12
1263,Mc Allen Miller Intl,Mcallen,United States,MFE,26.175833,-98.238611,12
1264,Cheyenne Rgnl Jerry Olson Fld,Cheyenne,United States,CYS,41.155722,-104.811839,12
1265,Santa Fe Muni,Santa Fe,United States,SAF,35.617108,-106.089422,12
1266,Robert Gray Aaf,Killeen,United States,GRK,31.06725,-97.828917,12
1267,Monroe Rgnl,Monroe,United States,MLU,32.510864,-92.037689,12
1268,Stewart Intl,Newburgh,United States,SWF,41.504094,-74.104839,12
1269,Meadows Fld,Bakersfield,United States,BFL,35.433598,-119.05677,12
1270,Nantucket Mem,Nantucket,United States,ACK,41.253053,-70.060181,12
1271,Lafayette Rgnl,Lafayette,United States,LFT,30.205278,-91.987611,12
1272,Hotan,Hotan,China,HTN,37.038522,79.864933,12
1273,Erfurt,Erfurt,Germany,ERF,50.979811,10.958106,12
1274,Sultan Thaha,Jambi,Indonesia,DJB,-1.638017,103.644378,12
1275,Supadio,Pontianak,Indonesia,PNK,-0.15071099999999998,109.403892,12
1276,Marudi,Marudi,Malaysia,MUR,4.1775,114.321944,12
1277,Cambridge Bay,Cambridge Bay,Canada,YCB,69.108055,-105.138333,12
1278,Udon Thani,Udon Thani,Thailand,UTH,17.386436,102.788247,12
1279,Hat Yai Intl,Hat Yai,Thailand,HDY,6.933206,100.392975,12
1280,Leh,Leh,India,IXL,34.135872,77.546514,12
1281,Jodhpur,Jodhpur,India,JDH,26.251092,73.048869,12
1282,Aizawl,Aizwal,India,AJL,23.746603,92.802767,12
1283,Campbell River,Campbell River,Canada,YBL,49.950832,-125.270833,12
1284,Bolshoye Savino,Perm,Russia,PEE,57.914517,56.021214,12
1285,Yelizovo,Petropavlovsk,Russia,PKC,53.167889,158.453669,12
1286,Sokol,Magadan,Russia,GDX,59.910989,150.720439,12
1287,Wallblake,The Valley,Anguilla,AXA,18.204834,-63.055084,12
1288,Baker Lake,Baker Lake,Canada,YBK,64.298889,-96.077778,12
1289,Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,TPP,-6.508742,-76.373247,12
1290,Cap Fap David Abenzur Rengifo Intl,Pucallpa,Peru,PCL,-8.377939,-74.574297,12
1291,Juana Azurduy De Padilla,Sucre,Bolivia,SRE,-19.007083,-65.288747,12
1292,El Carano,Quibdo,Colombia,UIB,5.690758,-76.641181,12
1293,Matecana,Pereira,Colombia,PEI,4.812675,-75.739519,12
1294,Alfredo Vasquez Cobo,Leticia,Colombia,LET,-4.193549,-69.943163,12
1295,Baie Comeau,Baie Comeau,Canada,YBC,49.1325,-68.204444,12
1296,Presidente Peron,Neuquen,Argentina,NQN,-38.949,-68.155711,12
1297,Salta,Salta,Argentina,SLA,-24.855978,-65.486169,12
1298,Bacolod,Bacolod,Philippines,BCD,10.642511,122.929617,12
1299,Zamboanga Intl,Zamboanga,Philippines,ZAM,6.922419,122.059633,12
1300,Daegu Ab,Taegu,South Korea,TAE,35.894108,128.658856,12
1301,Oued Irara,Hassi Messaoud,Algeria,HME,31.672972,6.140444,12
1302,Zenata,Tlemcen,Algeria,TLM,35.016667,-1.45,12
1303,Memanbetsu,Memanbetsu,Japan,MMB,43.880606,144.164053,12
1304,Chah Bahar,Chah Bahar,Iran,ZBR,25.44335,60.382114,12
1305,Shahid Ashrafi Esfahani,Bakhtaran,Iran,KSH,34.345853,47.158128,12
1306,Abadan,Abadan,Iran,ABD,30.371111,48.228333,12
1307,Soummam,Bejaja,Algeria,BJA,36.711997,5.069922,12
1308,King Abdullah Bin Abdulaziz,Gizan,Saudi Arabia,GIZ,16.901111,42.585833,12
1309,Herat,Herat,Afghanistan,HEA,34.210017,62.2283,12
1310,Bora Bora,Bora Bora,French Polynesia,BOB,-16.444378,-151.751286,12
1311,Tajin,Poza Rico,Mexico,PAZ,20.602671,-97.46083899999999,12
1312,Xoxocotlan Intl,Oaxaca,Mexico,OAX,16.999906,-96.726639,12
1313,London,London,Canada,YXU,43.033056,-81.151111,12
1314,Gibraltar,Gibraltar,Gibraltar,GIB,36.151219,-5.349664,12
1315,Elazig,Elazig,Turkey,EZS,38.606925,39.291417,12
1316,Fort St John,Fort Saint John,Canada,YXJ,56.238056,-120.740278,12
1317,Horta,Horta,Portugal,HOR,38.519894,-28.715872,12
1318,Norman Wells,Norman Wells,Canada,YVQ,65.281617,-126.798219,12
1319,Reggio Calabria,Reggio Calabria,Italy,REG,38.071206,15.651556,12
1320,Leros,Leros,Greece,LRS,37.184903,26.800289,12
1321,Megas Alexandros Intl,Kavala,Greece,KVA,40.913306,24.619223,12
1322,Chios,Chios,Greece,JKH,38.343175,26.140572,12
1323,Mwanza,Mwanza,Tanzania,MWZ,-2.444486,32.932667,12
1324,Wajir,Wajir,Kenya,WJR,1.733239,40.091606,12
1325,Sao Pedro,Sao Vicente Island,Cape Verde,VXE,16.833689,-25.054661,12
1326,Shaktoolik Airport,Shaktoolik,United States,SKK,64.371111,-161.223889,11
1327,Zweibruecken,Zweibruecken,Germany,ZQW,49.209445,7.401323,11
1328,Aksu Airport,Aksu,China,AKU,41.2625,80.2917,11
1329,Yan'an Airport,Yan'an,China,ENY,36.6369,109.554,11
1330,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,-5.242339,105.178939,11
1331,Turbat International Airport,Turbat,Pakistan,TUK,25.986369,63.030167,11
1332,Bahawalpur Airport,Bahawalpur,Pakistan,BHV,29.3481,71.717981,11
1333,Whale Cove Airport,Whale Cove,Canada,YXN,62.24,-92.5981,11
1334,Gurney Airport,Gurney,Papua New Guinea,GUR,-10.3115,150.334,11
1335,Fairmont Hot Springs,Coral Harbour,Canada,YZS,64.193333,-83.359444,11
1336,Deadhorse,Deadhorse,United States,SCC,70.19475,-148.465167,11
1337,Carriel Sur Intl,Concepcion,Chile,CCP,-36.77265,-73.063106,11
1338,Rio Gallegos,Rio Gallegos,Argentina,RGL,-51.608875,-69.312636,11
1339,Almirante Zar,Trelew,Argentina,REL,-43.2105,-65.270319,11
1340,Ouargla,Ouargla,Algeria,OGX,31.917223,5.412778,11
1341,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Algeria,AZR,27.837589,-0.186414,11
1342,Sukkur,Sukkur,Pakistan,SKZ,27.721989,68.791683,11
1343,Rangiroa,Rangiroa,French Polynesia,RGI,-14.954283,-147.6608,11
1344,Faleolo Intl,Faleolo,Samoa,APW,-13.829969,-172.008336,11
1345,Antonio Maceo Intl,Santiago De Cuba,Cuba,SCU,19.969769,-75.835414,11
1346,Kosice,Kosice,Slovakia,KSC,48.663055,21.241112,11
1347,Timmins,Timmins,Canada,YTS,48.569721,-81.376667,11
1348,Sudbury,Sudbury,Canada,YSB,46.625,-80.798889,11
1349,La Roche,Brive,France,BVE,45.150833,1.4691670000000001,11
1350,Arrachart,Antsiranana,Madagascar,DIE,-12.3494,49.291747,10
1351,Sanliurfa GAP,Sanliurfa,Turkey,GNY,37.45,38.9,10
1352,Changbaishan Airport,Baishan,China,NBS,42.088056,127.548889,10
1353,Bayannur,Bayannur,China,RLK,40.926389,107.738889,10
1354,Hector Silva Airstrip,Belmopan,Belize,BCV,17.269444,-88.776111,10
1355,George,George,South Africa,GRJ,-34.005553,22.378889,10
1356,East London,East London,South Africa,ELS,-33.035569,27.825938999999998,10
1357,Schefferville,Schefferville,Canada,YKL,54.805278,-66.805278,10
1358,Tengchong Tuofeng Airport,Tengchong,China,TCZ,24.938651,98.483591,10
1359,Kamloops,Kamloops,Canada,YKA,50.702222,-120.444444,10
1360,Laage,Laage,Germany,RLG,53.918167,12.278333,10
1361,Tasiilaq,Angmagssalik,Greenland,AGM,65.612222,-37.618333,10
1362,Persian Gulf Airport,Khalije Fars,Iran,PGU,27.379444,52.7375,10
1363,Sundsvall Harnosand,Sundsvall,Sweden,SDL,62.528125,17.443928,10
1364,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,64.939444,-161.154167,10
1365,Hollis Seaplane Base,Hollis,United States,HYL,55.481667,-132.646111,10
1366,Craig Seaplane Base,Craig,United States,CGA,55.478889,-133.147778,10
1367,Halmstad,Halmstad,Sweden,HAD,56.691128,12.820211,10
1368,Narsarsuaq,Narssarssuaq,Greenland,UAK,61.160517,-45.425978,10
1369,Tongren,Tongren,China,TEN,27.884,109.31,10
1370,Mardin Airport,Mardin,Turkey,MQM,37.2233,40.6317,10
1371,St Marys Airport,St Mary's,United States,KSM,62.0605,-163.302,10
1372,Dandong,Dandong,China,DDG,40.0255,124.2866,10
1373,Jinzhou Airport,Jinzhou,China,JNZ,41.1014,121.062,10
1374,Nyingchi Airport,Nyingchi,China,LZY,29.3033,94.3353,10
1375,Meixian Airport,Meixian,China,MXZ,24.35,116.133,10
1376,Bronnoy,Bronnoysund,Norway,BNN,65.461111,12.2175,10
1377,Gove Airport,Gove,Australia,GOV,-12.2694,136.818,10
1378,Cloncurry Airport,Cloncurry,Australia,CNJ,-20.6686,140.504,10
1379,Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,38.8336,65.9215,10
1380,Sovetsky Tyumenskaya Airport,Sovetskiy,Russia,OVS,61.32,63.6044,10
1381,Poliarny Airport,Yakutia,Russia,PYJ,66.400431,112.030325,10
1382,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,-7.218958,-39.2701,10
1383,General Santos International Airport,General Santos City,Philippines,GES,6.106439,125.2353,10
1384,Kushiro Airport,Kushiro,Japan,KUH,43.041,144.193,10
1385,Sayun International Airport,Sayun Intl,Yemen,GXF,15.966111,48.7883,10
1386,Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.401,10
1387,Tri State Milton J Ferguson Field,Huntington,United States,HTS,38.3667,-82.558,10
1388,Dodge City Regional Airport,Dodge City,United States,DDC,37.7634,-99.9656,10
1389,Port Sudan New International Airport,Port Sudan,Sudan,PZU,19.4336,37.2341,10
1390,Malindi Airport,Malindi,Kenya,MYD,-3.22931,40.1017,10
1391,Heringsdorf Airport,Heringsdorf,Germany,HDF,53.878706,14.152347,10
1392,The Pas Airport,The Pas,Canada,YQD,53.9714,-101.091,10
1393,Igloolik Airport,Igloolik,Canada,YGT,69.3647,-81.8161,10
1394,Momote Airport,Momote,Papua New Guinea,MAS,-2.06189,147.424,10
1395,Girua Airport,Girua,Papua New Guinea,PNP,-8.80454,148.309,10
1396,Stornoway,Stornoway,United Kingdom,SYY,58.215556,-6.331111,10
1397,Sumburgh,Sumburgh,United Kingdom,LSI,59.878889,-1.295556,10
1398,Humberside,Humberside,United Kingdom,HUY,53.574444,-0.350833,10
1399,City of Derry,Londonderry,United Kingdom,LDY,55.042778,-7.161111,10
1400,Vaasa,Vaasa,Finland,VAA,63.05065,21.762175,10
1401,Noyabrsk,Noyabrsk,Russia,NOJ,63.110079,75.162243,10
1402,Central,Saratov,Russia,RTW,51.334366,46.022952,10
1403,Liberal Muni,Liberal,United States,LBL,37.044222,-100.95986,10
1404,Mehamn,Mehamn,Norway,MEH,71.029722,27.826667,10
1405,University Park Airport,State College Pennsylvania,United States,SCE,40.849278,-77.848694,10
1406,Tomsk Bogashevo Airport,Tomsk,Russia,TOF,56.380278,85.208333,10
1407,Ballina Byron Gateway,Ballina Byron Bay,Australia,BNK,-28.833889,153.5625,10
1408,Kulusuk,Kulusuk,Greenland,KUS,65.566667,-37.1166667,10
1409,Tanna island,Tanna,Vanuatu,TAH,-19.455198,169.22394,10
1410,Duong Dong Airport,Phu Quoc,Vietnam,PQC,10.227025,103.967169,10
1411,Dalat,Dalat,Vietnam,DLI,11.75,108.367,10
1412,Mbs Intl,Saginaw,United States,MBS,43.532913,-84.079647,10
1413,Glacier Park Intl,Kalispell,United States,FCA,48.310472,-114.256,10
1414,Central Wisconsin,Wassau,United States,CWA,44.772726,-89.646635,10
1415,Toledo,Toledo,United States,TOL,41.586806,-83.807833,10
1416,Chicago Rockford International Airport ,Rockford,United States,RFD,42.1953611,-89.0972222,10
1417,Cherry Capital Airport,Traverse City,United States,TVC,44.741445,-85.582235,10
1418,Ilulissat,Ilulissat,Greenland,JAV,69.23444,-51.05111,10
1419,Daytona Beach Intl,Daytona Beach,United States,DAB,29.179917,-81.058056,10
1420,Cold Bay,Cold Bay,United States,CDB,55.206061,-162.725436,10
